steps	episodes	elapsed	mean	median	stdev	max	min	average_value	average_entropy	average_value_loss	average_policy_loss	n_updates	explained_variance
54002	4154	36462.86167049408	0.07073921957070323	0.0691282707707961	0.004403775863626641	0.07661679534959086	0.06595029487992775	0.038964003	1.7525493	0.00044012409271090294	0.017398429848253728	34020	-5.258477273617501e-07
54106	4162	36519.478414297104	0.06829184121966621	0.06807025182185161	0.0037933736790870757	0.07233497145582521	0.06276109104864903	0.039379057	1.753571	0.0004799704800825566	0.001098411064594984	34083	1.459792065006127e-09
54210	4170	36576.12555027008	0.06701271745141354	0.06700023774671914	0.005499297060921209	0.07393799556877921	0.05904975033468187	0.03871413	1.7546769	0.0004665356942859944	0.01531034054234624	34146	3.3286543521526823e-09
54301	4177	36628.32768201828	0.06969951860413753	0.06965889652931975	0.009064121457977196	0.08145077315729604	0.05748603485828911	0.03839715	1.7554319	0.0004641012339561712	0.029020053101703525	34209	-5.494797890026604e-07
54405	4185	36684.9748005867	0.07011887333384069	0.06806525121907661	0.008298036469972445	0.08145428289330905	0.061173587049718495	0.038931716	1.7564555	0.00048723987623816356	0.004623291492462159	34272	-3.7872651170722804e-07
54509	4193	36741.847655296326	0.07096432106441904	0.06967330504308662	0.008295162451406326	0.08414604695718585	0.06327513516607546	0.03817617	1.757126	0.0004245077351515647	0.0015970605798065662	34335	-3.303170270640976e-08
54600	4200	36794.09332489967	0.0727719566152552	0.07286006633874707	0.005472106350112752	0.08144740166921319	0.06807245909924993	0.036105186	1.7575499	0.0005787856376264244	0.013355183023959398	34398	-6.270639634209374e-07
54704	4208	36850.725655794144	0.07010461424938237	0.07018001720404193	0.005916521265487642	0.07769700052993697	0.061703413180876784	0.03615031	1.7577199	0.00038913641183171423	0.004098206739872694	34461	4.1825284624597003e-07
54808	4216	36907.25247955322	0.06945888273015086	0.06699831865491648	0.0042590348677283224	0.07553555796693576	0.0659321975496735	0.037047107	1.7580197	0.0004267202902701683	0.0021118199825286865	34524	-1.9765238779001493e-08
54912	4224	36963.727590084076	0.07169376233625445	0.06967462811926188	0.0041823783328142185	0.07764607368779732	0.06807229498413309	0.037553895	1.7582929	0.00045248919603182005	0.017179910950362684	34587	6.966424925813897e-08
55003	4231	37015.77014684677	0.07160530266330821	0.07394613383809676	0.0056082106602628485	0.07769738976299577	0.0648843436598874	0.037310276	1.7585981	0.0004767485926277004	0.013970722015947103	34650	4.439461002148093e-07
55107	4239	37072.50472998619	0.06510905205906553	0.06648176220723444	0.007177054792902271	0.07393748870458652	0.05589193016213932	0.036597088	1.7592859	0.00046743932543904523	0.014150278903543949	34713	-1.0108199499647696e-07
55211	4247	37129.223995923996	0.06787479409442741	0.0670064213123582	0.0061521197032012595	0.07716004960539086	0.06171508551315769	0.036392372	1.7597666	0.00044989541187533176	0.02886851757764816	34776	1.4435294071191151e-08
55302	4254	37181.59214806557	0.07095660563377353	0.07180520625208366	0.00395630488686685	0.07609749985279946	0.06646767075090641	0.03604444	1.7603465	0.0004473164580122102	0.022920823227614164	34839	-1.3075311056098826e-07
55406	4262	37238.24158453941	0.06808307501824297	0.06701251385985836	0.007199816856632341	0.07929439382146813	0.05958641061562931	0.03563437	1.7612339	0.00044369621376972646	0.014808050133287906	34902	-4.679665526197141e-07
55510	4270	37294.576260089874	0.06532124459948603	0.06488128952490778	0.0064842629389609595	0.07447694342445572	0.05643098192605395	0.036436703	1.7622184	0.0004507067558006384	2.6811622083187102e-05	34965	6.27773455441627e-08
55601	4277	37346.666469335556	0.061824333418197125	0.06487105537324375	0.006587972426045839	0.0691390492174494	0.05274152725274593	0.03906197	1.7631038	0.0005424568394664674	0.01200414851307869	35028	1.2831601059470898e-07
55705	4285	37403.74467277527	0.06403430558707537	0.06329488309108461	0.005076739203379728	0.07233229761763883	0.05852372342400127	0.040320497	1.7643012	0.0005236656128545292	0.10896483533084393	35091	3.310234769626774e-07
55809	4293	37460.40568399429	0.06936131095650303	0.06698828689002637	0.008126216375001827	0.08145657969896497	0.06168894020647124	0.04016282	1.7658128	0.0004680174996610731	0.05837263658642769	35154	-9.363417818875064e-09
55900	4300	37512.747710227966	0.0707481623382977	0.07447308759081558	0.006437336671374891	0.07607818768865751	0.06063428784221729	0.039978128	1.7671059	0.00045489058378734627	0.025167532674968244	35217	2.887228278680709e-08
56004	4308	37569.26175737381	0.06680001964725737	0.06594801497271494	0.004674430268280124	0.07233386980871566	0.06116512193251265	0.039390095	1.7683609	0.00044079580213292503	0.03716734394431114	35280	-2.629989404034916e-08
56108	4316	37625.67817425728	0.06755495657620228	0.07179742085404253	0.006798461988384819	0.07287296993513642	0.060122838631416764	0.03941864	1.7693635	0.0004417807242134586	0.0005550645478069782	35343	1.6934180502303775e-08
56212	4324	37682.16279840469	0.06765188303754562	0.06754077003650459	0.003880689447593109	0.07288159800863434	0.06276406419382899	0.03960223	1.7704724	0.0004314318738761358	-0.007551868297159672	35406	-1.3110690444406714e-07
56303	4331	37734.52529478073	0.0707437772982356	0.0712709507359067	0.005752873004410913	0.07713916376483775	0.06221643747504822	0.04005694	1.7715605	0.00046058152089244685	-0.013144009746611118	35469	-7.867538986960909e-07
56407	4339	37791.13196134567	0.07170077659073046	0.07126334233803884	0.005383707822506565	0.07984539259916167	0.06593362610963312	0.038782693	1.7726003	0.0004047106523648836	-0.007345064152032137	35532	3.6966645899916273e-07
56511	4347	37847.616507053375	0.07106743157022206	0.07074582869154737	0.002841495912211093	0.07448420043173327	0.06808462770452367	0.037506822	1.7740356	0.0003953056217869744	0.009427386354655027	35595	1.1889662077102514e-07
56602	4354	37899.78602051735	0.06756557140885615	0.07126995141994837	0.007704321841891037	0.07555800430339407	0.05853820655513085	0.035452317	1.7755436	0.0003991811985906679	0.003984679039567709	35658	-1.1285522307780127e-06
56706	4362	37956.37540388107	0.07364044481330274	0.07073634114935054	0.007004621431192913	0.08199322521710284	0.06540622701548895	0.034630734	1.777155	0.00041315823909826577	-0.03778575977310538	35721	2.873447624285319e-08
56810	4370	38013.02472805977	0.067549442130366	0.06540873176744094	0.006453202964746103	0.07716050369617561	0.06010017218253486	0.034427665	1.7786477	0.0004661454388406128	-0.02767777254804969	35784	6.501568228234333e-08
56901	4377	38065.63690638542	0.0660701190658506	0.06646620917610166	0.00799693769927945	0.07448271661679143	0.055363625351326676	0.034812026	1.7798023	0.0005327560627483763	-0.007738881073892117	35847	-4.840434699726615e-07
57005	4385	38121.94886088371	0.0725478180959515	0.07447571819345113	0.004365239453794291	0.07713241543628718	0.06647064310920835	0.035112206	1.7812144	0.0005709822330391035	-0.008797204904258251	35910	-8.570065854751618e-07
57109	4393	38178.307629585266	0.07009313935068735	0.07073293888342531	0.0022471557367255727	0.07287052711390449	0.0675333946598888	0.034899727	1.7824963	0.00044121849423390814	-0.007680308222770691	35973	4.4678796773389706e-08
57200	4400	38230.65378856659	0.07117960727767063	0.06964199608724919	0.008356292891996882	0.08415968133803037	0.06380441455853245	0.03448848	1.7837298	0.0004480768689245451	-0.014306907728314399	36036	2.224544670692552e-08
57304	4408	38287.04638457298	0.06881929840755992	0.07072074222681927	0.003957302149659812	0.07288537769359317	0.06382202212393018	0.034560256	1.7849028	0.0004263829441333655	-0.021261664312332867	36099	-6.800823981745197e-07
57408	4416	38343.71670675278	0.06479542096395474	0.06541365613236785	0.0073609147923410995	0.07393251386311882	0.056433107165824725	0.03757158	1.7857846	0.000525633082143031	0.015036342162638903	36162	6.392475082606097e-08
57512	4424	38400.808943510056	0.06658748903817233	0.0648891507685564	0.003747400072098902	0.07126003112812616	0.06222892580637654	0.03900887	1.7863458	0.0005740873297327198	0.02934172173961997	36225	-3.629009981409581e-08
57603	4431	38452.968225717545	0.06808444325842555	0.06701896333315896	0.005625574768291679	0.07394207832062936	0.060627366603496276	0.039713275	1.7866448	0.00045434924802975727	0.011435333453118802	36288	4.333684893165213e-07
57707	4439	38509.71790480614	0.07137011611129528	0.07286143778717613	0.0037173651638029853	0.0744522870722287	0.06540788208132745	0.03933693	1.7872224	0.00041541985381627456	-0.00099603071808815	36351	2.8039241894983746e-07
57811	4447	38566.22208380699	0.06743783601560636	0.06540964484184145	0.004438907432309981	0.07339736087928572	0.06276635961359142	0.039612968	1.787726	0.00045103067692252806	0.002825185526162386	36414	1.1691375412237193e-07
57902	4454	38618.70975828171	0.06627092824250463	0.06701484276323144	0.004893953132751605	0.0723479017759057	0.06011837606524434	0.039541274	1.7881483	0.0007944672895246186	0.00012815408408641815	36477	7.086265043643181e-07
58006	4462	38675.800159454346	0.0703272974109065	0.06700486580001044	0.007962564764377126	0.08199548361764636	0.06381851148964725	0.04140792	1.7885644	0.0007930825225776062	0.007480384632945061	36540	9.230744768551347e-08
58110	4470	38732.60321235657	0.07086734008674851	0.06860417227175251	0.008680512409130226	0.08576642907098603	0.06382357834613599	0.042412713	1.78908	0.0005164763328502887	0.02613402122631669	36603	-2.914152985589169e-08
58201	4477	38784.75929188728	0.06787087408368195	0.0675319799349786	0.006497684214913116	0.07662351213920021	0.06116541973681909	0.042332347	1.7894104	0.0004548051122401375	0.018460408709943296	36666	4.776870859979354e-07
58305	4485	38841.197155714035	0.06809574818139924	0.06593996899758765	0.008862614878116352	0.08090698311476921	0.05905457698851298	0.043016158	1.7897127	0.0004753476398764178	0.02464498618617654	36729	-3.519283622299696e-07
58409	4493	38897.41656732559	0.07097801681140467	0.07073075142574958	0.0092954020433321	0.08416708471822332	0.06011193326949811	0.041427393	1.7901555	0.00044678658421617003	0.0101814735122025	36792	-8.52314530064291e-09
58500	4500	38949.49957680702	0.06669917956973619	0.06753880382206426	0.006399621218433286	0.07445946195487382	0.05854371989946036	0.0409053	1.7907293	0.0006878005902399308	-0.01846067886799574	36855	1.2345619238018912e-07
58604	4508	39006.09478473663	0.06777802715479496	0.06701241497107992	0.0067763800065955	0.07664245024086841	0.06012174600338218	0.038373727	1.7917985	0.0005851709625858348	-0.013647120501846076	36918	-1.1525805796441801e-06
58708	4516	39062.927753448486	0.06743720048888192	0.06913679059386513	0.006496673176244964	0.07285532813807734	0.05639529512711164	0.038134687	1.7929572	0.00033503574493806807	0.0049362295493483544	36981	-8.844463827983873e-09
58812	4524	39119.50616455078	0.0699878522583255	0.06966300673364746	0.004249684915601721	0.07393202432224219	0.06328905097687625	0.037382785	1.7939756	0.0003791089160949923	0.026193877663463355	37044	-8.543313301245803e-08
58903	4531	39171.415494680405	0.07064632029228861	0.06913727184763684	0.007588251047155233	0.08306097077521264	0.06224147311833272	0.03658966	1.7951548	0.0004100345890037715	0.03113885834813118	37107	-7.348716499766539e-07
59007	4539	39227.651601314545	0.07374251238374827	0.07554252243979576	0.006951645379742184	0.08253169195802629	0.06383336979197801	0.034923296	1.7966875	0.00041667145080282353	0.0023822740092873575	37170	-2.2480534500601834e-07
59111	4547	39283.85724592209	0.0694571658465721	0.07179792971526384	0.005131433921355628	0.0739224609154227	0.06223593407396174	0.033909675	1.7979891	0.00042484185643843376	-0.0040486610680818555	37233	-2.2670789814993597e-05
59202	4554	39336.21571183205	0.06904522398301373	0.06754116319330722	0.006306054499583369	0.07716286358176205	0.06274767575588078	0.03330846	1.7990832	0.0004180899016500916	-0.0036558165214955808	37296	1.0381135207016001e-07
59306	4562	39393.20118069649	0.07055303603159624	0.06860752600723602	0.0088139137341819	0.08309535479516707	0.05905576246933264	0.031771753	1.8003916	0.0004138214465638157	-0.011874209474772215	37359	-4.988299202590696e-07
59410	4570	39449.880465745926	0.07299065352087963	0.07342399400767458	0.005521027710930239	0.0803752038197666	0.06594186203324115	0.032039475	1.8016897	0.00046272869483800607	0.012887614611536265	37422	1.4972731576801124e-07
59501	4577	39501.9526014328	0.06552969237909438	0.06594564414440657	0.004367422468723991	0.07019582330167458	0.059053414223615076	0.03135615	1.8026917	0.0004502920490631368	0.021195495277643205	37485	-1.7597286250392585e-07
59605	4585	39558.416488170624	0.07279196466156207	0.0766268724607713	0.008502031025301754	0.08199526687069149	0.06224000401232251	0.034375165	1.8034014	0.0004203931095253211	0.0028876068443059923	37548	-5.221039416358764e-07
59709	4593	39614.85088133812	0.06989086278837184	0.0691361176204386	0.006913663347942462	0.08089711581224522	0.06381481919444042	0.03583196	1.8037112	0.000690712720825104	-0.002175734043121338	37611	-8.997635525531678e-09
59800	4600	39667.85508394241	0.06840518431598468	0.07021003946457746	0.005788020156300607	0.0734161482832928	0.05853506294232252	0.03558153	1.8041666	0.000579297968361061	0.003849388174712658	37674	-1.1968749058510753e-07
59904	4608	39724.401993751526	0.0700992681034608	0.07125274696203299	0.004051818155897325	0.07502381580548391	0.06435304320733792	0.03559123	1.8043922	0.0003737511324288789	0.000727347694337368	37737	-4.485522693276067e-07
60008	4616	39780.512046575546	0.07158459175875292	0.07071165149428413	0.006015668380643375	0.08091487439730258	0.06432998676548451	0.035925556	1.8045064	0.00044599843400646935	-0.015978124402463437	37800	2.972087738140061e-07
60112	4624	39836.81931567192	0.06819556732512506	0.0664742211393961	0.007838435123845897	0.08091493830945029	0.06117129161334746	0.037066408	1.8043706	0.0005054820330406074	0.0023817872628569604	37863	-7.405203694688112e-08
60203	4631	39888.947585105896	0.06765493824851479	0.06699415223540675	0.006382231848864366	0.07714272156520373	0.0611720045987735	0.03718007	1.8043598	0.00045063884070259516	0.014232113789767027	37926	5.6318876229255466e-09
60307	4639	39945.369950056076	0.06679122374446901	0.06698763812353345	0.002424423786549753	0.06966604891204127	0.0643475773911853	0.037849285	1.8043573	0.00041344086959725244	0.01414890643209219	37989	-1.4593372177351682e-07
60411	4647	40002.48640680313	0.07373956502901895	0.07340484557484614	0.0052728614639966686	0.08253548832197385	0.06914249280345626	0.037947427	1.8044378	0.0005057232659601141	0.021664440631866455	38052	-1.1486220730105856e-07
60502	4654	40054.478029966354	0.06775085333913816	0.06752758503032956	0.005255433094912318	0.07500279494957507	0.06115451956387047	0.038213644	1.8043754	0.0005556509539019316	-0.0047106783837080005	38115	-6.418326159440824e-07
60606	4662	40110.91835284233	0.06616855825912775	0.06329476166630199	0.006479263955498009	0.07392118428807047	0.06010900970627133	0.038527496	1.8043725	0.0005066159980196971	0.030383289479650556	38178	5.148263915177864e-08
60710	4670	40167.75623679161	0.06809218758044923	0.07127386014055118	0.0071440700003978915	0.07448885533450914	0.057999431879661854	0.038209237	1.8045123	0.0004547501119668595	0.015729648456908763	38241	-9.355912955477663e-08
60801	4677	40220.341891527176	0.07107218055143308	0.07020930682354803	0.006532753724325737	0.07931036450996028	0.0643527095682507	0.038857203	1.8046157	0.0005010830448009074	0.011383899599313735	38304	4.603138814562868e-08
60905	4685	40277.24760103226	0.06508832913163913	0.06539960477664447	0.003204137810984138	0.06913958999359333	0.06115182870637559	0.037087347	1.8052663	0.0004289659985806793	0.0012863695248961449	38367	-2.051682304049507e-07
61009	4693	40334.238659620285	0.0696885890378454	0.07232838198983516	0.008170116141809207	0.07715580336217652	0.055887225214889064	0.03591453	1.8060349	0.0003780787723371759	0.006870657261461019	38430	6.8034299305352874e-09
61100	4700	40386.392684459686	0.06990365969293803	0.06701604720325066	0.0065424816810099795	0.07823346244083997	0.06435014730633357	0.03459085	1.807076	0.00041371926476131194	-0.0016854972392320632	38493	-1.987489823829236e-07
61204	4708	40442.97048807144	0.06786779317060146	0.06752781672099765	0.0047417214264362266	0.07448936540447175	0.06224191834587164	0.035365388	1.808123	0.0005072694332920947	-0.01132769975811243	38556	-5.283702007030655e-07
61308	4716	40499.57117724419	0.06999348185323566	0.06964930251797934	0.004214216452240339	0.0766281476306215	0.06488910231848674	0.03578055	1.809323	0.0004917094942356925	0.0074498368054628375	38619	7.319853645437746e-08
61412	4724	40556.36919546127	0.06786602672216954	0.0664605185188194	0.006074419081090878	0.07501222700235291	0.061695371889872244	0.035990722	1.8104472	0.0004873501302790828	0.0009161328058689833	38682	2.2272527155919875e-07
61503	4731	40608.81123328209	0.06893225042250047	0.07127958469407288	0.005271376650890487	0.0739367854404934	0.061171222312684806	0.036869768	1.8115903	0.0004975874323281459	0.009416524413973093	38745	-4.7637756539486986e-07
61607	4739	40665.97072029114	0.07212540399179257	0.0728735116119124	0.0044438252584298775	0.0766121314159973	0.0670053827273041	0.036814537	1.8128098	0.0004682228100136854	-0.006459748856723308	38808	1.1573869729275543e-07
61711	4747	40722.60870051384	0.06976852701753027	0.06913375724108269	0.004611729605589053	0.07607631529723306	0.06326951991840263	0.036853157	1.813896	0.0004665335244499147	-0.015467127989977599	38871	-1.7149643105618395e-07
61802	4754	40775.075765132904	0.06903511300806293	0.07232372092157456	0.005289380396005153	0.07287738789893516	0.06115916409924384	0.037660636	1.8146003	0.0005521632112504449	-0.009253602493554353	38934	-4.788475069794629e-07
61906	4762	40831.595806360245	0.06658439184765676	0.06487417102527626	0.003862866050281548	0.07233098393358789	0.06275315741278767	0.040331185	1.8152007	0.0005411781568545848	-0.01101195126771927	38997	-1.4142924120719158e-07
62010	4770	40888.27832722664	0.07268013588523477	0.07127233103567261	0.008630944858581797	0.08575669834901231	0.06488277753715406	0.040710818	1.8159133	0.00044207995611941444	-0.015163362976163625	39060	-5.0129849826774375e-08
62101	4777	40940.62682938576	0.07277512450707317	0.07394734481925005	0.003630810834135149	0.07662914431864962	0.06753953958301029	0.039495617	1.8165547	0.00040431689092656597	-0.004328208714723587	39123	-1.893430476851421e-07
62205	4785	40997.51202440262	0.06956200790592584	0.06859571655304839	0.004685055987910388	0.0771338768592152	0.0643361716103264	0.0395869	1.8172177	0.0004277082362386864	-0.00524719575420022	39186	1.7720973854995492e-07
62309	4793	41054.20861887932	0.07062471357450613	0.06967846666104771	0.003146823853799108	0.07606875769711878	0.06803596766049924	0.040189035	1.8178632	0.0004683916416252032	-0.004371794294565916	39249	1.2393534210008994e-07
62400	4800	41106.561416864395	0.0703036689718448	0.07020472868056399	0.0037601589753463917	0.07498203274313545	0.06489343402044782	0.039690025	1.8184052	0.0004486423550406471	-0.001737464964389801	39312	8.196022915907264e-08
62504	4808	41163.16674041748	0.06700576730996465	0.06542025755668807	0.00408867657364234	0.07285982849249731	0.06221532121417573	0.037742484	1.8190371	0.0004289904845063575	-0.005779503677040339	39375	-1.603561727847591e-09
62608	4816	41219.854217767715	0.06668879895862748	0.06594523845958739	0.0025608874744358495	0.06966506646484445	0.06435164625495819	0.037176937	1.8198096	0.0003965235475334339	-0.006740972306579352	39438	1.436270186117028e-07
62712	4824	41276.50748133659	0.06988831695755376	0.07178282443285412	0.006456563385269527	0.078771007330938	0.06327474734759814	0.037062805	1.8206512	0.0004039942969393451	-0.01157781207934022	39501	-3.3818600542190325e-07
62803	4831	41329.36395192146	0.0704145495636237	0.07020128935550643	0.0019484928162326893	0.07286424827163386	0.06806566556892556	0.03631428	1.8216661	0.0004444532135676127	0.0023903526924550535	39564	0.0
62907	4839	41386.32790899277	0.06510137007706927	0.06647164467646335	0.0028903162494948106	0.06754970232314414	0.061706407376606744	0.036629263	1.8227192	0.0004908402539149392	0.013689306396991015	39627	1.933408939613912e-07
63011	4847	41442.887336969376	0.0669007849052832	0.06646823564954021	0.004572675804832157	0.07181335849427035	0.061688796077555286	0.037237823	1.823717	0.0004815913498168811	0.006630643457174301	39690	7.897616449703548e-09
63102	4854	41495.48556828499	0.0678951042699045	0.06594994797332882	0.009672100759084673	0.08253366883863311	0.0564318574515998	0.03896291	1.824611	0.0004665707463573199	-0.018825176395475863	39753	0.0003500254597753605
63206	4862	41552.01406788826	0.06787455151137736	0.06752791231180459	0.0066283247802132435	0.07555737208549261	0.060120144873227636	0.038591944	1.825563	0.00045343004894675686	-0.011616868749260902	39816	-9.634791511281549e-07
63310	4870	41609.41209149361	0.06817602857484675	0.06753444573990516	0.004231152866680439	0.07499496045871727	0.06329070262523025	0.03837107	1.8263274	0.0004914569320681039	-0.003915842920541764	39879	1.6748395859078613e-07
63401	4877	41661.925122499466	0.07020158598819179	0.07072228506290862	0.0028714966526588036	0.07393757286691835	0.0659395216896558	0.037904322	1.8270772	0.0005175756150856614	-0.009487921819090844	39942	-5.235615008203354e-08
63505	4885	41718.860088825226	0.0694545555392783	0.06808418086155814	0.004876109624399457	0.07554382097727393	0.06381377438815629	0.039222136	1.8279365	0.0004763919067045208	-0.008557272907346487	40005	7.953944192173878e-08
63609	4893	41775.733040094376	0.07171432134635852	0.07072783452300783	0.007622878447036682	0.08414858449076576	0.06434691091843367	0.039907996	1.8288655	0.0004638912515656557	-0.004502645824104547	40068	3.850464458388103e-08
63700	4900	41828.00699424744	0.07297802821793385	0.07179814785694968	0.004718023896737116	0.07875501898857824	0.06698986876941712	0.03917291	1.8297192	0.0004442186169035267	-0.011289997659623623	40131	1.4920313295974097e-07
63804	4908	41884.469389915466	0.06882382603830842	0.07127665458789252	0.005613863659839312	0.07339699583670586	0.059595421881812535	0.038933534	1.8305737	0.0004125231441867072	0.0017138778418302537	40194	4.799089640128429e-07
63908	4916	41941.36111354828	0.07384870771147777	0.07447261948554205	0.006117988233544542	0.08253600977045537	0.0670135595176472	0.038373616	1.8312029	0.0004884615589980968	-0.0009023397788405418	40257	0.00043101117338173456
64012	4924	41997.6882853508	0.06775465722120483	0.06594047431444736	0.005360111208275883	0.073392760121058	0.06064617991453604	0.037630137	1.8317845	0.0004440507562685525	0.006564800255000591	40320	3.340146262909016e-07
64103	4931	42049.980947971344	0.0741818647582141	0.07074071338614121	0.008387558424322464	0.08902738027438466	0.06914144727381476	0.037778653	1.8324565	0.0004811485116078984	0.010288003031164408	40383	8.345160659173345e-07
64207	4939	42106.21698951721	0.07233796267666827	0.07287190415444825	0.0029897383310540375	0.07552577242319769	0.06807502329500058	0.038250413	1.8334006	0.00048592094346531665	0.0031821305863559248	40446	-1.6405467162527998e-07
64311	4947	42162.52549815178	0.06893183074613961	0.07019532456195963	0.00503412158429009	0.07502296383099621	0.06276031649326924	0.038030725	1.83429	0.0005001147845177911	-0.007954569533467293	40509	0.00017389977885262642
64402	4954	42214.60007786751	0.0715012455653039	0.0733813908350368	0.008385002559416953	0.08307417076633998	0.06328753372756274	0.037922837	1.8350271	0.00045273650859599	-0.003718966860324144	40572	0.0023300206456088324
64506	4962	42271.63771867752	0.06958899543537272	0.06436003306703628	0.00877193164189806	0.08306840174923864	0.06275755723523899	0.037748985	1.8362336	0.00042183102617855185	0.004479409977793693	40635	0.0014448261329961243
64610	4970	42328.181112766266	0.06817923177194246	0.06648403056112516	0.002873922101475033	0.07179462326969571	0.06540897902206202	0.037687026	1.8374538	0.0004544761567376554	0.004530408754944802	40698	-0.002556910178550975
64701	4977	42380.35334825516	0.06350428817216705	0.06435100799290874	0.002662837754316805	0.06593968455878768	0.05905983716566832	0.038209558	1.8386673	0.00045847665664041417	-0.008130467776209117	40761	0.00013905944183356667
64805	4985	42436.64833402634	0.07095091755139853	0.07071351553541257	0.0029396286322066435	0.07395137911471629	0.06806827664273726	0.038606104	1.8401319	0.0005003923403273802	-0.005579799432307481	40824	0.00024010525345585787
64909	4993	42493.26106309891	0.0702167490814284	0.06967121446113493	0.006999392588652857	0.08037536980583072	0.06328999613866831	0.037920434	1.8417683	0.00044414126459741966	-0.02562778303399682	40887	1.1851672732099416e-07
65000	5000	42545.137473106384	0.06947960224491347	0.07234060261479476	0.007977104528299283	0.07769696384419728	0.05694055482248221	0.03765886	1.8430936	0.0003809540334623307	-0.025447512692771852	40950	-5.636304598599651e-07
65104	5008	42601.992259025574	0.06797635112843786	0.06487395747907328	0.007273801549714174	0.0809115472280226	0.06380517348659892	0.037228066	1.8444061	0.00038182423217222096	-0.01860634276177734	41013	-8.265201758561602e-07
65208	5016	42658.61104154587	0.07299217419625435	0.07073580938131704	0.00560493707028574	0.0809179703242564	0.06753370301706427	0.036621112	1.8453637	0.00038544541399460286	-0.015301478262990713	41076	2.462618263754379e-07
65312	5024	42715.25604605675	0.07276560723445973	0.0723339127942032	0.0028161410704891686	0.07715744974051711	0.06967352504308914	0.03667504	1.8464015	0.0004187507108144928	-0.013090641144663096	41139	1.302535034275465e-07
65403	5031	42767.62300777435	0.0692557083829677	0.07072413699739967	0.005621555315767222	0.07554613212719932	0.061710925646767625	0.037693467	1.8472291	0.0004822110345412511	0.0018952225521206856	41202	5.565022220821447e-08
65507	5039	42824.49898004532	0.07009219214197351	0.07074431742735465	0.00307099120424815	0.07393339180257534	0.0664772569058919	0.038265318	1.8478271	0.0005714717925002332	-0.0009758665785193443	41265	-7.211608599178021e-07
65611	5047	42881.28792881966	0.06999110051027814	0.07179691756251315	0.0036068261047902607	0.07340585959212914	0.06434204887259944	0.036496148	1.8483932	0.0005874468898400665	-0.0006525545939803124	41328	8.941213325286412e-08
65702	5054	42934.144830703735	0.06734246763163099	0.06807403793734515	0.006511423585780793	0.07555471122041638	0.05959227033331357	0.036815483	1.8488212	0.0005188966993591748	0.004876063205301762	41391	-6.003959169831319e-07
65806	5062	42990.65672159195	0.06764837012411352	0.06700956293995117	0.0045501803079593065	0.07446199760689363	0.06170129402139297	0.036750227	1.8490151	0.0004972579088644124	0.007745578475296497	41454	-0.00010409778570386052
65910	5070	43047.05373978615	0.0717057512367977	0.07073873641061677	0.006412416478571728	0.07984809606038604	0.06540073441223099	0.03668713	1.8492275	0.00044274532556300985	0.01989629564806819	41517	0.0001455739454045979
66001	5077	43099.26113462448	0.07012405607715085	0.06967265121526375	0.008462888352831247	0.07984073788515632	0.05801214046889083	0.03714447	1.8492599	0.00043630455213133245	0.006931076087057591	41580	0.00014860786002279802
66105	5085	43155.668533325195	0.07084415192341222	0.07177214384169707	0.0031422064157006742	0.07394864471431047	0.06700786036804476	0.037588432	1.8492795	0.0005118639415013604	-0.010988468732684852	41643	0.00023873244131455973
66209	5093	43212.12088418007	0.07042846971094069	0.07072292375125508	0.007365785476255178	0.08036798059892172	0.06010383766198074	0.036860317	1.8496124	0.0004341644966916647	-0.006320098880678415	41706	-1.5244252526969149e-09
66300	5100	43264.59209561348	0.06956946943527985	0.06966262221839267	0.0030727540271083126	0.07447923118021749	0.06648007065126413	0.035781708	1.8500209	0.00038727896855561994	-0.004255476435646415	41769	-1.8483542940650466e-07
66404	5108	43321.08488678932	0.06647145768560099	0.06485037542534361	0.004490054584343323	0.0744663027678541	0.0638212270486946	0.03496511	1.8506829	0.00040530508835217915	-0.00981653449125588	41832	1.1132900432642145e-06
66508	5116	43377.6871035099	0.06914621701298188	0.07072579080144205	0.006019415875818542	0.07608131522979113	0.059580131704608866	0.03499737	1.8509742	0.00045007641354459336	-0.015767367482185365	41895	-4.6049988933205555e-08
66612	5124	43434.2198266983	0.06731829892472041	0.06540323513054849	0.0041465551052671515	0.07180090056565357	0.06328330214177176	0.03720469	1.8511585	0.0004906461542122997	-0.004705692809075117	41958	1.4058788211368523e-07
66703	5131	43486.22257590294	0.07073733743424873	0.07020606129830566	0.003675940228898035	0.07447637618631069	0.06540529089857747	0.03700269	1.8513296	0.00046584302428527737	-0.0185144579783082	42021	4.557164594576335e-07
66807	5139	43542.6847076416	0.06838698300949961	0.06752937352586705	0.0035048815421327715	0.07286406113506004	0.063807883822978	0.03748533	1.8519332	0.0004802695647231303	-0.017534698378294706	42084	1.3747948068854043e-07
66911	5147	43599.381930828094	0.07288769241495109	0.07501171185762567	0.0055555975430870265	0.07876493732611402	0.0643652008848688	0.037756026	1.8524487	0.00043310143140843136	0.004415609342977404	42147	1.3907749651931312e-07
67002	5154	43651.6283595562	0.06477982914097541	0.0627556790493354	0.0043361503777404956	0.0696694666522507	0.06011165054402807	0.037837736	1.8531829	0.0004208461396046914	-0.010973159391433	42210	1.229494230869932e-07
67106	5162	43707.84991526604	0.06840217613620844	0.0686147194023949	0.004016940131629944	0.07448263924939659	0.06382313041369689	0.037984114	1.8540566	0.0004948145175876561	-0.019365331269800664	42273	-9.372616815994661e-08
